epoch,acc,loss,val_acc,val_loss
0,0.5960628430872236,0.7632665452283823,0.6631944444444444,0.5989862349298265
1,0.6748059814555749,0.6314245481597595,0.6909722222222222,0.60147625207901
2,0.7225061518189674,0.537901218068796,0.7465277777777778,0.49662893348269993
3,0.7402990725023286,0.5126742330911641,0.7777777777777778,0.4146883140007655
4,0.7681241718720424,0.46933196178444764,0.8003472222222222,0.42638585219780606
5,0.8012492901760363,0.42573454959158324,0.5659722222222222,0.7155072424146864
6,0.797842135161765,0.4283784742317438,0.765625,0.5228094889058007
7,0.815445769460459,0.4020590214889067,0.8802083333333334,0.28121660898129147
8,0.8415672913117547,0.35210611397471364,0.6458333333333334,0.6684792753722932
9,0.8417565777077044,0.34426437287580647,0.7204861111111112,0.5391390903128518
10,0.8621995078553852,0.31124675422469683,0.90625,0.24884560580054918
11,0.8654173764906303,0.3011206148356938,0.8993055555555556,0.2646785237722927
12,0.8671209540146895,0.2981240683695865,0.8871527777777778,0.2623118112484614
13,0.8801817149459785,0.2818898143651877,0.7795138888888888,0.47796864145331913
14,0.8773424190857093,0.2789653490240908,0.9045138888888888,0.23908601866828072
15,0.877153132701042,0.2722148060934033,0.9149305555555556,0.21660072853167853
16,0.8854817338689764,0.2788314886127438,0.5104166666666666,1.5844851268662348
17,0.7887563884156729,0.4594901173477617,0.75,0.4561665852864583
18,0.8447851599582822,0.3474746576859241,0.8559027777777778,0.3191528386539883
19,0.8661521084337349,0.3081334713532264,0.8524305555555556,0.35027723842196995
20,0.8700038066405419,0.2916839602422841,0.9097222222222222,0.20788045682840878
21,0.8851031610827181,0.27691448533905066,0.9201388888888888,0.20645191106531355
22,0.8851656626506024,0.26442688613770954,0.8229166666666666,0.4273494796620475
23,0.8884659307307965,0.25108349606072866,0.9201388888888888,0.18743661459949282
24,0.8957031989512786,0.24225838008803355,0.78125,0.45465022325515747
25,0.8989210675865237,0.2366456094055313,0.8854166666666666,0.22897094736496607
26,0.9030853681733115,0.235497397516073,0.6510416666666666,0.8479567584064271
27,0.9078175279197426,0.21861250215540912,0.9045138888888888,0.23642805053128135
28,0.9102782509937536,0.21874306602401758,0.8993055555555556,0.24273411474294132
29,0.8992996403558584,0.25322485024389074,0.6666666666666666,0.7472053037749397
30,0.850842324436873,0.34009760703391567,0.859375,0.3226175589693917
31,0.8574673481089541,0.313693192174167,0.6197916666666666,0.6836991608142853
32,0.8510316108384639,0.3258227179746792,0.9357638888888888,0.18110051792528895
33,0.8820745788434228,0.27101861117307197,0.7517361111111112,0.45983799133035874
34,0.8894567480598145,0.25862915243459156,0.8368055555555556,0.34588053574164707
35,0.8962725903614458,0.24678539754037399,0.9201388888888888,0.19005060775412452
36,0.8996954701293499,0.23138992549928822,0.7638888888888888,0.5572360124852922
37,0.8928639030853681,0.25108777920548214,0.9114583333333334,0.20117611438035965
38,0.9053568048457316,0.22677178529149178,0.9322916666666666,0.16026224982407358
39,0.910467537384062,0.21814159160935076,0.9461805555555556,0.1453551488618056
40,0.9177334337349398,0.20291968087205686,0.9357638888888888,0.16815087157819006
41,0.909212028953028,0.21401908557520286,0.8871527777777778,0.2775623814927207
42,0.9117093373493976,0.21041185700570245,0.9305555555555556,0.17870417796075344
43,0.9158736201216614,0.1983609002864901,0.8940972222222222,0.2500181438194381
44,0.9223925799734999,0.1862560594399759,0.9166666666666666,0.19097351613971922
45,0.9256104486200274,0.1826712096389577,0.7447916666666666,0.9210608353217443
46,0.9257997349990535,0.19155893581012376,0.9270833333333334,0.18389328941702843
47,0.9288283172552725,0.1774575337302204,0.90625,0.20174688142206934
48,0.9231927710843374,0.18146943664514875,0.921875,0.17949220496747229
49,0.9375354911981828,0.15879152581510322,0.9270833333333334,0.1754508668349849
50,0.9246288542290082,0.1864218323356442,0.9027777777777778,0.2310479688975546
51,0.9371569184288481,0.1644012905669984,0.8940972222222222,0.22942596094475853
52,0.9337497633920121,0.15733272341414425,0.8871527777777778,0.2595776095986366
53,0.9393825301204819,0.15240411659006972,0.9097222222222222,0.1986060527463754
54,0.9341454130299971,0.1592805383207229,0.9253472222222222,0.2364077725344234
55,0.9286390308536816,0.17380443094649053,0.9097222222222222,0.2532231936024295
56,0.9379140639844411,0.1516533896098551,0.921875,0.18936260044574738
57,0.9388177710843374,0.15270524063562774,0.9149305555555556,0.2153958860370848
58,0.9398553483060526,0.14133490171436103,0.9340277777777778,0.1530628792113728
59,0.9384819231497256,0.14979337058085598,0.9305555555555556,0.16029548603627417
60,0.9475676698845353,0.13141604336643228,0.9392361111111112,0.15054737145288122
61,0.953814120764717,0.1262940182822143,0.9392361111111112,0.1458948954112
62,0.9507855385310627,0.11981962319691254,0.9288194444444444,0.19859000709321764
63,0.9435926556993384,0.14817009249939378,0.9600694444444444,0.14041771077447468
64,0.9487033882376689,0.12503400608014364,0.9322916666666666,0.17409282839960522
65,0.9449176604202157,0.13914161919419252,0.8940972222222222,0.2577314641740587
66,0.9503012048192772,0.12945265791951174,0.8836805555555556,0.27593589739667046
67,0.9437819420896469,0.1364113221718194,0.8663194444444444,0.34639618794123334
68,0.9493719071240583,0.12620601458790515,0.9618055555555556,0.11609975952241156
69,0.955517698283135,0.11519344899321785,0.9409722222222222,0.14939074073400763
70,0.9526784024228658,0.12177829262634805,0.9288194444444444,0.17642544458309808
71,0.9558962710581109,0.10949659689160153,0.9513888888888888,0.12916953685796922
72,0.9557605421686747,0.11278364890961941,0.9461805555555556,0.11872664135363367
73,0.9532462616050738,0.12457065651210537,0.890625,0.2334410465425915
74,0.9533688618252384,0.11627754713981198,0.9270833333333334,0.1593650666375955
75,0.9519212568616316,0.12781351799585705,0.8854166666666666,0.3188917185697291
76,0.959114139693356,0.10891326747595109,0.9409722222222222,0.15180154744949606
77,0.9585843373493976,0.10652532609718213,0.9479166666666666,0.1426299199875858
78,0.9074990483554634,0.23738039985191337,0.90625,0.2695835903286934
79,0.9342996987951807,0.1677839285637959,0.9340277777777778,0.18878906178805563
80,0.9423296536086039,0.14564125731673913,0.7430555555555556,1.3266531626383464
81,0.9508659638554217,0.1284041062939957,0.9548611111111112,0.13309662354489168
82,0.9458640923717585,0.12886978222186618,0.9670138888888888,0.09127071282515924
83,0.9602207841644461,0.103531820342926,0.9479166666666666,0.13686743130286536
84,0.9553284118928265,0.1219474233485252,0.9479166666666666,0.13190172240138054
85,0.9615748627730082,0.10725483289275818,0.9461805555555556,0.11587751594682534
86,0.9595256024096386,0.10903867670189006,0.9583333333333334,0.11323746997449133
87,0.9600605716561811,0.09709412692149616,0.96875,0.09855307266116142
